,date,Time Bin 1,steps_per_s,steps,hr,sleep,rhr
11182,2021-11-19,"[46.0, 47.0)",,,86.46666666666667,,63.333333333333336
11183,2021-11-19,"[47.0, 48.0)",,,75.8,,61.53333333333333
11184,2021-11-19,"[48.0, 49.0)",,,74.06666666666666,,65.0
11185,2021-11-19,"[49.0, 50.0)",7.0,21.0,70.86666666666666,,70.0
11186,2021-11-19,"[50.0, 51.0)",,,72.33333333333333,,64.33333333333333
11187,2021-11-19,"[51.0, 52.0)",4.25,17.0,94.0,,
11188,2021-11-19,"[52.0, 53.0)",4.2,21.0,108.26666666666667,,
11189,2021-11-19,"[53.0, 54.0)",3.4545454545454546,38.0,100.26666666666667,,
11190,2021-11-19,"[54.0, 55.0)",3.5,7.0,91.4,,
11191,2021-11-19,"[55.0, 56.0)",2.3333333333333335,952.0,82.06666666666666,,
11192,2021-11-19,"[56.0, 57.0)",4.5,9.0,80.86666666666666,,
11193,2021-11-19,"[57.0, 58.0)",0.3113207547169811,33.0,86.53333333333333,,
11194,2021-11-19,"[58.0, 59.0)",2.142857142857143,30.0,81.2,,
11195,2021-11-19,"[59.0, 60.0)",3.5,7.0,79.2,,
11196,2021-11-19,"[60.0, 61.0)",2.6666666666666665,8.0,79.06666666666666,,
11197,2021-11-19,"[61.0, 62.0)",9.0,9.0,89.26666666666667,,
11198,2021-11-19,"[62.0, 63.0)",0.6349206349206349,40.0,77.33333333333333,,
11199,2021-11-19,"[63.0, 64.0)",2.2941176470588234,39.0,77.0,,
11200,2021-11-19,"[64.0, 65.0)",3.5,7.0,78.73333333333333,,90.75
11201,2021-11-19,"[65.0, 66.0)",,,81.6,,82.4
11202,2021-11-19,"[66.0, 67.0)",3.8,38.0,80.06666666666666,,
11203,2021-11-19,"[67.0, 68.0)",3.1,31.0,91.4,,
11204,2021-11-19,"[68.0, 69.0)",2.5384615384615383,33.0,79.73333333333333,,
11205,2021-11-19,"[69.0, 70.0)",0.7560975609756098,62.0,84.8,,76.57142857142857
11206,2021-11-19,"[70.0, 71.0)",,,80.93333333333334,,73.2
11207,2021-11-19,"[71.0, 72.0)",,,81.66666666666667,,72.8
11208,2021-11-19,"[72.0, 73.0)",0.9301075268817204,173.0,81.86666666666666,,76.57142857142857
11209,2021-11-19,"[73.0, 74.0)",,,85.8,,77.86666666666666
11210,2021-11-19,"[74.0, 75.0)",,,87.93333333333334,,81.0
11211,2021-11-19,"[75.0, 76.0)",2.8421052631578947,54.0,79.2,,
11212,2021-11-19,"[76.0, 77.0)",0.6223776223776224,89.0,81.0,,
11213,2021-11-19,"[77.0, 78.0)",0.7678571428571429,43.0,89.4,,
11214,2021-11-19,"[78.0, 79.0)",2.0869565217391304,48.0,81.0,,
11215,2021-11-19,"[79.0, 80.0)",4.333333333333333,13.0,71.66666666666667,,82.73333333333333
11216,2021-11-19,"[80.0, 81.0)",,,69.0,,81.2
11217,2021-11-19,"[81.0, 82.0)",,,66.2,,78.66666666666667
11218,2021-11-19,"[82.0, 83.0)",,,66.93333333333334,,76.78571428571429
11219,2021-11-19,"[83.0, 84.0)",,,64.93333333333334,,76.4
11220,2021-11-19,"[84.0, 85.0)",0.6551724137931034,38.0,66.33333333333333,,72.53333333333333
11221,2021-11-19,"[85.0, 86.0)",,,65.0,,66.26666666666667
11222,2021-11-19,"[86.0, 87.0)",2.466666666666667,37.0,67.13333333333334,,67.13333333333334
11223,2021-11-19,"[87.0, 88.0)",,,65.66666666666667,,70.85714285714286
11224,2021-11-19,"[88.0, 89.0)",0.5925925925925926,32.0,65.06666666666666,,71.53333333333333
11225,2021-11-19,"[89.0, 90.0)",,,69.46666666666667,,69.53333333333333
11226,2021-11-19,"[90.0, 91.0)",,,66.66666666666667,,71.73333333333333
11227,2021-11-19,"[91.0, 92.0)",,,76.6,,71.86666666666666
11228,2021-11-19,"[92.0, 93.0)",,,68.13333333333334,,69.46666666666667
11229,2021-11-19,"[93.0, 94.0)",1.0,33.0,66.2,,67.66666666666667
11230,2021-11-19,"[94.0, 95.0)",,,59.46666666666667,,69.66666666666667
11231,2021-11-19,"[95.0, 96.0)",1.5507246376811594,107.0,61.46666666666667,,
11232,2021-11-20,"[0.0, 1.0)",3.6666666666666665,11.0,61.2,1.0,77.0
11233,2021-11-20,"[1.0, 2.0)",,,63.733333333333334,1.0,67.86666666666666
11234,2021-11-20,"[2.0, 3.0)",,,66.26666666666667,1.0,66.46666666666667
11235,2021-11-20,"[3.0, 4.0)",,,66.8,1.0,68.85714285714286
11236,2021-11-20,"[4.0, 5.0)",,,69.06666666666666,1.0,70.53333333333333
11237,2021-11-20,"[5.0, 6.0)",,,67.86666666666666,1.0,79.28571428571429
11238,2021-11-20,"[6.0, 7.0)",,,70.4,,81.73333333333333
11239,2021-11-20,"[7.0, 8.0)",,,68.66666666666667,1.0,89.21428571428571
11240,2021-11-20,"[8.0, 9.0)",,,67.53333333333333,1.0,77.53333333333333
11241,2021-11-20,"[9.0, 10.0)",,,67.46666666666667,,80.78571428571429
11242,2021-11-20,"[10.0, 11.0)",,,65.86666666666666,1.0,76.06666666666666
11243,2021-11-20,"[11.0, 12.0)",,,65.4,1.0,75.86666666666666
11244,2021-11-20,"[12.0, 13.0)",,,64.86666666666666,1.0,75.53333333333333
11245,2021-11-20,"[13.0, 14.0)",,,63.666666666666664,1.0,74.13333333333334
11246,2021-11-20,"[14.0, 15.0)",,,68.86666666666666,1.0,75.06666666666666
11247,2021-11-20,"[15.0, 16.0)",,,73.4,1.0,73.2
11248,2021-11-20,"[16.0, 17.0)",,,65.33333333333333,1.0,72.73333333333333
11249,2021-11-20,"[17.0, 18.0)",,,65.4,1.0,70.86666666666666
11250,2021-11-20,"[18.0, 19.0)",,,65.33333333333333,,68.46666666666667
11251,2021-11-20,"[19.0, 20.0)",,,70.66666666666667,1.0,68.6
11252,2021-11-20,"[20.0, 21.0)",,,70.26666666666667,1.0,68.86666666666666
11253,2021-11-20,"[21.0, 22.0)",,,71.2,1.0,67.66666666666667
11254,2021-11-20,"[22.0, 23.0)",,,68.4,1.0,67.6
11255,2021-11-20,"[23.0, 24.0)",,,68.33333333333333,1.0,64.86666666666666
11256,2021-11-20,"[24.0, 25.0)",,,68.33333333333333,1.0,67.06666666666666
11257,2021-11-20,"[25.0, 26.0)",,,82.66666666666667,1.0,68.6
11258,2021-11-20,"[26.0, 27.0)",,,83.53333333333333,1.0,70.85714285714286
11259,2021-11-20,"[27.0, 28.0)",,,77.33333333333333,1.0,69.73333333333333
11260,2021-11-20,"[28.0, 29.0)",,,79.46666666666667,1.0,61.333333333333336
11261,2021-11-20,"[29.0, 30.0)",0.9,54.0,96.73333333333333,,61.46666666666667
11262,2021-11-20,"[30.0, 31.0)",,,84.53333333333333,1.0,62.93333333333333
11263,2021-11-20,"[31.0, 32.0)",,,80.86666666666666,1.0,65.33333333333333
11264,2021-11-20,"[32.0, 33.0)",,,82.06666666666666,1.0,65.6
11265,2021-11-20,"[33.0, 34.0)",,,91.6,1.0,64.13333333333334
11266,2021-11-20,"[34.0, 35.0)",,,85.53333333333333,1.0,65.33333333333333
11267,2021-11-20,"[35.0, 36.0)",,,93.26666666666667,,64.53333333333333
11268,2021-11-20,"[36.0, 37.0)",,,92.66666666666667,,61.8
11269,2021-11-20,"[37.0, 38.0)",,,79.53333333333333,,62.266666666666666
11270,2021-11-20,"[38.0, 39.0)",4.75,19.0,73.73333333333333,,
11271,2021-11-20,"[39.0, 40.0)",0.5,24.0,75.6,,62.06666666666667
11272,2021-11-20,"[40.0, 41.0)",,,104.13333333333334,,62.53333333333333
11273,2021-11-20,"[41.0, 42.0)",1.1408450704225352,81.0,104.66666666666667,,62.46666666666667
11274,2021-11-20,"[42.0, 43.0)",,,88.86666666666666,,63.266666666666666
11275,2021-11-20,"[43.0, 44.0)",,,86.26666666666667,,64.53333333333333
11276,2021-11-20,"[44.0, 45.0)",2.967741935483871,92.0,85.86666666666666,,
11277,2021-11-20,"[45.0, 46.0)",3.6666666666666665,33.0,81.2,,
11278,2021-11-20,"[46.0, 47.0)",2.625,210.0,78.93333333333334,,
11279,2021-11-20,"[47.0, 48.0)",3.0,15.0,78.06666666666666,,
11280,2021-11-20,"[48.0, 49.0)",1.875,15.0,75.93333333333334,,
11281,2021-11-20,"[49.0, 50.0)",3.5,7.0,85.26666666666667,,64.13333333333334
11282,2021-11-20,"[50.0, 51.0)",,,83.0,,66.78571428571429
11283,2021-11-20,"[51.0, 52.0)",2.6666666666666665,24.0,81.4,,
11284,2021-11-20,"[52.0, 53.0)",0.3770491803278688,23.0,85.4,,63.266666666666666
11285,2021-11-20,"[53.0, 54.0)",,,78.0,,64.06666666666666
11286,2021-11-20,"[54.0, 55.0)",3.111111111111111,28.0,67.8,,
11287,2021-11-20,"[55.0, 56.0)",0.20454545454545456,9.0,66.8,,
11288,2021-11-20,"[56.0, 57.0)",5.5,11.0,65.6,,
11289,2021-11-20,"[57.0, 58.0)",1.9166666666666667,23.0,62.8,,
11290,2021-11-20,"[58.0, 59.0)",6.0,6.0,72.86666666666666,,59.86666666666667
11291,2021-11-20,"[59.0, 60.0)",,,77.33333333333333,,62.266666666666666
11292,2021-11-20,"[60.0, 61.0)",,,77.2,,62.666666666666664
11293,2021-11-20,"[61.0, 62.0)",,,83.46666666666667,,76.85714285714286
11294,2021-11-20,"[62.0, 63.0)",1.05,21.0,86.46666666666667,,68.06666666666666
11295,2021-11-20,"[63.0, 64.0)",,,79.4,,57.666666666666664
11296,2021-11-20,"[64.0, 65.0)",1.1979166666666667,115.0,87.4,,
11297,2021-11-20,"[65.0, 66.0)",1.3596491228070176,155.0,87.33333333333333,,
11298,2021-11-20,"[66.0, 67.0)",5.5,11.0,79.73333333333333,,
11299,2021-11-20,"[67.0, 68.0)",0.6,66.0,75.93333333333334,,59.53333333333333
11300,2021-11-20,"[68.0, 69.0)",,,73.06666666666666,,60.333333333333336
11301,2021-11-20,"[69.0, 70.0)",,,70.4,,59.06666666666667
11302,2021-11-20,"[70.0, 71.0)",,,72.06666666666666,,57.93333333333333
11303,2021-11-20,"[71.0, 72.0)",,,69.26666666666667,,59.6
11304,2021-11-20,"[72.0, 73.0)",,,71.4,,61.142857142857146
11305,2021-11-20,"[73.0, 74.0)",3.5555555555555554,32.0,74.6,,
11306,2021-11-20,"[74.0, 75.0)",1.8318713450292399,1253.0,75.66666666666667,,
11307,2021-11-20,"[75.0, 76.0)",0.7738095238095238,325.0,83.4,,63.8
11308,2021-11-20,"[76.0, 77.0)",,,79.66666666666667,,62.333333333333336
11309,2021-11-20,"[77.0, 78.0)",2.5,20.0,79.33333333333333,,
11310,2021-11-20,"[78.0, 79.0)",0.6098901098901099,111.0,76.13333333333334,,
11311,2021-11-20,"[79.0, 80.0)",0.45985401459854014,63.0,80.8,,
11312,2021-11-20,"[80.0, 81.0)",0.9047619047619048,76.0,72.93333333333334,,
11313,2021-11-20,"[81.0, 82.0)",2.8,42.0,70.0,,
11314,2021-11-20,"[82.0, 83.0)",2.6666666666666665,16.0,69.53333333333333,,
11315,2021-11-20,"[83.0, 84.0)",3.5,7.0,68.4,,
11316,2021-11-20,"[84.0, 85.0)",3.5,28.0,73.0,,
11317,2021-11-20,"[85.0, 86.0)",5.666666666666667,17.0,76.0,,
11318,2021-11-20,"[86.0, 87.0)",5.0,15.0,68.2,,
11319,2021-11-20,"[87.0, 88.0)",6.0,6.0,64.53333333333333,,
11320,2021-11-20,"[88.0, 89.0)",5.0,15.0,61.53333333333333,,63.8
11321,2021-11-20,"[89.0, 90.0)",,,62.2,,78.42857142857143
11322,2021-11-20,"[90.0, 91.0)",2.8333333333333335,17.0,64.4,,63.2
11323,2021-11-20,"[91.0, 92.0)",,,62.53333333333333,,61.4
11324,2021-11-20,"[92.0, 93.0)",0.5609756097560976,23.0,63.86666666666667,,
11325,2021-11-20,"[93.0, 94.0)",3.619047619047619,76.0,75.0,,
11326,2021-11-20,"[94.0, 95.0)",2.0237388724035608,682.0,74.33333333333333,,
11327,2021-11-20,"[95.0, 96.0)",1.9047029702970297,1539.0,64.46666666666667,,
11328,2021-11-21,"[0.0, 1.0)",1.4688279301745637,1178.0,65.8,1.0,70.66666666666667
11329,2021-11-21,"[1.0, 2.0)",,,60.0,1.0,72.28571428571429
11330,2021-11-21,"[2.0, 3.0)",,,61.666666666666664,1.0,73.13333333333334
11331,2021-11-21,"[3.0, 4.0)",,,62.6,1.0,75.0
11332,2021-11-21,"[4.0, 5.0)",,,65.93333333333334,1.0,84.86666666666666
11333,2021-11-21,"[5.0, 6.0)",,,63.666666666666664,,77.06666666666666
11334,2021-11-21,"[6.0, 7.0)",,,65.86666666666666,1.0,80.33333333333333
11335,2021-11-21,"[7.0, 8.0)",,,66.06666666666666,1.0,81.57142857142857
11336,2021-11-21,"[8.0, 9.0)",,,67.86666666666666,1.0,86.0
11337,2021-11-21,"[9.0, 10.0)",,,68.26666666666667,,80.53333333333333
11338,2021-11-21,"[10.0, 11.0)",3.0,27.0,69.53333333333333,1.0,80.73333333333333
11339,2021-11-21,"[11.0, 12.0)",,,68.66666666666667,1.0,79.66666666666667
11340,2021-11-21,"[12.0, 13.0)",,,67.2,1.0,81.46666666666667
11341,2021-11-21,"[13.0, 14.0)",,,62.266666666666666,1.0,78.86666666666666
11342,2021-11-21,"[14.0, 15.0)",,,65.06666666666666,1.0,80.46666666666667
11343,2021-11-21,"[15.0, 16.0)",,,66.73333333333333,1.0,74.86666666666666
11344,2021-11-21,"[16.0, 17.0)",4.5,9.0,65.86666666666666,1.0,75.33333333333333
11345,2021-11-21,"[17.0, 18.0)",,,65.0,,81.6
11346,2021-11-21,"[18.0, 19.0)",,,71.93333333333334,,72.73333333333333
11347,2021-11-21,"[19.0, 20.0)",,,62.2,,69.4
11348,2021-11-21,"[20.0, 21.0)",,,61.6,1.0,75.93333333333334
11349,2021-11-21,"[21.0, 22.0)",,,61.13333333333333,1.0,81.0
11350,2021-11-21,"[22.0, 23.0)",,,61.53333333333333,1.0,84.14285714285714
11351,2021-11-21,"[23.0, 24.0)",,,63.93333333333333,1.0,78.26666666666667
11352,2021-11-21,"[24.0, 25.0)",,,64.26666666666667,1.0,78.78571428571429
11353,2021-11-21,"[25.0, 26.0)",,,62.86666666666667,1.0,73.46666666666667
11354,2021-11-21,"[26.0, 27.0)",,,63.2,1.0,73.93333333333334
11355,2021-11-21,"[27.0, 28.0)",,,61.666666666666664,1.0,67.21428571428571
11356,2021-11-21,"[28.0, 29.0)",,,63.2,1.0,67.33333333333333
11357,2021-11-21,"[29.0, 30.0)",,,64.66666666666667,1.0,67.73333333333333
11358,2021-11-21,"[30.0, 31.0)",,,66.06666666666666,1.0,68.93333333333334
11359,2021-11-21,"[31.0, 32.0)",4.083333333333333,49.0,63.8,1.0,
11360,2021-11-21,"[32.0, 33.0)",3.6666666666666665,11.0,61.86666666666667,,66.93333333333334
11361,2021-11-21,"[33.0, 34.0)",,,63.0,,67.0
11362,2021-11-21,"[34.0, 35.0)",,,64.26666666666667,,66.46666666666667
11363,2021-11-21,"[35.0, 36.0)",,,64.13333333333334,,65.86666666666666
11364,2021-11-21,"[36.0, 37.0)",2.5,35.0,75.86666666666666,,
11365,2021-11-21,"[37.0, 38.0)",3.0,45.0,76.6,,66.8
11366,2021-11-21,"[38.0, 39.0)",,,64.53333333333333,,70.85714285714286
11367,2021-11-21,"[39.0, 40.0)",,,64.4,,65.93333333333334
11368,2021-11-21,"[40.0, 41.0)",,,64.53333333333333,,65.6
11369,2021-11-21,"[41.0, 42.0)",2.4,12.0,62.6,,70.2
11370,2021-11-21,"[42.0, 43.0)",,,73.0,,69.13333333333334
11371,2021-11-21,"[43.0, 44.0)",,,83.2,,72.2
11372,2021-11-21,"[44.0, 45.0)",,,70.53333333333333,,71.53333333333333
11373,2021-11-21,"[45.0, 46.0)",2.1666666666666665,26.0,69.2,,
11374,2021-11-21,"[46.0, 47.0)",2.5,10.0,72.93333333333334,,
11375,2021-11-21,"[47.0, 48.0)",3.2,16.0,71.93333333333334,,69.33333333333333
11376,2021-11-21,"[48.0, 49.0)",,,74.2,,70.06666666666666
11377,2021-11-21,"[49.0, 50.0)",,,74.0,,66.93333333333334
11378,2021-11-21,"[50.0, 51.0)",2.8378378378378377,210.0,66.8,,64.2
11379,2021-11-21,"[51.0, 52.0)",,,65.0,,66.06666666666666
11380,2021-11-21,"[52.0, 53.0)",,,78.4,,67.0
11381,2021-11-21,"[53.0, 54.0)",,,73.26666666666667,,66.8
11382,2021-11-21,"[54.0, 55.0)",,,70.06666666666666,,63.13333333333333
11383,2021-11-21,"[55.0, 56.0)",,,69.2,,64.2
11384,2021-11-21,"[56.0, 57.0)",3.823529411764706,65.0,81.46666666666667,,
11385,2021-11-21,"[57.0, 58.0)",2.142857142857143,15.0,74.13333333333334,,
11386,2021-11-21,"[58.0, 59.0)",0.4148936170212766,39.0,74.33333333333333,,
11387,2021-11-21,"[59.0, 60.0)",0.5592592592592592,53.0,72.86666666666666,,
11388,2021-11-21,"[60.0, 61.0)",0.31666666666666665,19.0,71.26666666666667,,
11389,2021-11-21,"[61.0, 62.0)",0.18333333333333332,22.0,71.66666666666667,,
11390,2021-11-21,"[62.0, 63.0)",0.1,6.0,73.06666666666666,,65.4
11391,2021-11-21,"[63.0, 64.0)",,,71.06666666666666,,65.33333333333333
11392,2021-11-21,"[64.0, 65.0)",2.5833333333333335,31.0,68.93333333333334,,67.6
11393,2021-11-21,"[65.0, 66.0)",,,68.73333333333333,,66.86666666666666
11394,2021-11-21,"[66.0, 67.0)",,,74.86666666666666,,66.06666666666666
11395,2021-11-21,"[67.0, 68.0)",0.5789473684210527,22.0,74.33333333333333,,
11396,2021-11-21,"[68.0, 69.0)",6.0,24.0,69.53333333333333,,66.53333333333333
11397,2021-11-21,"[69.0, 70.0)",,,67.06666666666666,,64.4
11398,2021-11-21,"[70.0, 71.0)",3.0,15.0,69.2,,
11399,2021-11-21,"[71.0, 72.0)",2.4444444444444446,22.0,73.4,,
11400,2021-11-21,"[72.0, 73.0)",4.25,17.0,66.33333333333333,,
11401,2021-11-21,"[73.0, 74.0)",3.0714285714285716,43.0,61.8,,65.4
11402,2021-11-21,"[74.0, 75.0)",,,62.733333333333334,,63.8
11403,2021-11-21,"[75.0, 76.0)",1.75,21.0,69.06666666666666,,66.06666666666666
11404,2021-11-21,"[76.0, 77.0)",,,67.93333333333334,,65.33333333333333
11405,2021-11-21,"[77.0, 78.0)",,,63.333333333333336,,77.15384615384616
11406,2021-11-21,"[78.0, 79.0)",,,69.06666666666666,,70.2
11407,2021-11-21,"[79.0, 80.0)",,,67.66666666666667,,66.0
11408,2021-11-21,"[80.0, 81.0)",,,66.53333333333333,,62.13333333333333
11409,2021-11-21,"[81.0, 82.0)",,,63.93333333333333,,62.714285714285715
11410,2021-11-21,"[82.0, 83.0)",,,66.8,,64.46666666666667
11411,2021-11-21,"[83.0, 84.0)",,,61.4,,63.2
11412,2021-11-21,"[84.0, 85.0)",,,61.46666666666667,,66.73333333333333
11413,2021-11-21,"[85.0, 86.0)",,,60.8,,66.06666666666666
11414,2021-11-21,"[86.0, 87.0)",,,60.86666666666667,,65.26666666666667
11415,2021-11-21,"[87.0, 88.0)",2.75,22.0,63.333333333333336,,72.73333333333333
11416,2021-11-21,"[88.0, 89.0)",,,62.53333333333333,,70.93333333333334
11417,2021-11-21,"[89.0, 90.0)",,,63.46666666666667,,92.0
11418,2021-11-21,"[90.0, 91.0)",,,60.8,,85.33333333333333
11419,2021-11-21,"[91.0, 92.0)",,,64.46666666666667,,79.26666666666667
11420,2021-11-21,"[92.0, 93.0)",1.0595238095238095,89.0,64.26666666666667,,
11421,2021-11-21,"[93.0, 94.0)",,,63.53333333333333,1.0,
11422,2021-11-21,"[94.0, 95.0)",3.142857142857143,22.0,69.73333333333333,1.0,81.46666666666667
11423,2021-11-21,"[95.0, 96.0)",,,66.93333333333334,,95.42857142857143
11424,2021-11-22,"[0.0, 1.0)",,,72.53333333333333,,81.33333333333333
11425,2021-11-22,"[1.0, 2.0)",,,74.46666666666667,1.0,70.93333333333334
11426,2021-11-22,"[2.0, 3.0)",,,68.86666666666666,1.0,87.71428571428571
11427,2021-11-22,"[3.0, 4.0)",,,64.0,1.0,75.53333333333333
11428,2021-11-22,"[4.0, 5.0)",,,66.66666666666667,1.0,80.92857142857143
11429,2021-11-22,"[5.0, 6.0)",,,71.66666666666667,1.0,72.2
11430,2021-11-22,"[6.0, 7.0)",,,65.46666666666667,1.0,71.66666666666667
11431,2021-11-22,"[7.0, 8.0)",3.6666666666666665,11.0,57.93333333333333,1.0,69.26666666666667
11432,2021-11-22,"[8.0, 9.0)",,,58.266666666666666,1.0,81.0
11433,2021-11-22,"[9.0, 10.0)",,,63.0,1.0,77.53333333333333
11434,2021-11-22,"[10.0, 11.0)",,,67.53333333333333,1.0,75.66666666666667
11435,2021-11-22,"[11.0, 12.0)",,,66.0,1.0,84.33333333333333
11436,2021-11-22,"[12.0, 13.0)",,,62.53333333333333,1.0,79.33333333333333
11437,2021-11-22,"[13.0, 14.0)",,,65.2,,79.6
11438,2021-11-22,"[14.0, 15.0)",,,64.53333333333333,,88.57142857142857
11439,2021-11-22,"[15.0, 16.0)",,,63.8,1.0,75.46666666666667
11440,2021-11-22,"[16.0, 17.0)",3.6666666666666665,11.0,66.26666666666667,1.0,
11441,2021-11-22,"[17.0, 18.0)",3.25,13.0,64.46666666666667,1.0,
11442,2021-11-22,"[18.0, 19.0)",2.0049261083743843,407.0,65.53333333333333,1.0,78.92857142857143
11443,2021-11-22,"[19.0, 20.0)",,,62.46666666666667,1.0,83.26666666666667
11444,2021-11-22,"[20.0, 21.0)",1.5806451612903225,1029.0,61.733333333333334,1.0,88.2
11445,2021-11-22,"[21.0, 22.0)",,,61.266666666666666,,93.46153846153847
11446,2021-11-22,"[22.0, 23.0)",,,61.93333333333333,,80.26666666666667
11447,2021-11-22,"[23.0, 24.0)",,,64.2,,73.2
11448,2021-11-22,"[24.0, 25.0)",,,61.733333333333334,,72.2
11449,2021-11-22,"[25.0, 26.0)",,,59.53333333333333,,72.0
11450,2021-11-22,"[26.0, 27.0)",0.3695652173913043,17.0,60.4,,
11451,2021-11-22,"[27.0, 28.0)",2.272727272727273,25.0,68.0,,
11452,2021-11-22,"[28.0, 29.0)",2.75,11.0,60.2,,73.86666666666666
11453,2021-11-22,"[29.0, 30.0)",,,57.06666666666667,,72.14285714285714
11454,2021-11-22,"[30.0, 31.0)",,,59.0,,67.93333333333334
11455,2021-11-22,"[31.0, 32.0)",,,58.8,,76.33333333333333
11456,2021-11-22,"[32.0, 33.0)",2.5714285714285716,36.0,58.266666666666666,,69.53846153846153
11457,2021-11-22,"[33.0, 34.0)",,,60.666666666666664,,66.0
11458,2021-11-22,"[34.0, 35.0)",3.230769230769231,42.0,58.4,,
11459,2021-11-22,"[35.0, 36.0)",2.2666666666666666,34.0,58.53333333333333,,
11460,2021-11-22,"[36.0, 37.0)",4.75,19.0,63.06666666666667,,67.13333333333334
11461,2021-11-22,"[37.0, 38.0)",,,64.33333333333333,,68.6
11462,2021-11-22,"[38.0, 39.0)",5.0,15.0,58.86666666666667,,69.13333333333334
11463,2021-11-22,"[39.0, 40.0)",,,61.06666666666667,,67.6
11464,2021-11-22,"[40.0, 41.0)",,,64.8,,66.53333333333333
11465,2021-11-22,"[41.0, 42.0)",3.4,17.0,71.2,,
11466,2021-11-22,"[42.0, 43.0)",3.0,15.0,77.4,,
11467,2021-11-22,"[43.0, 44.0)",2.625,21.0,70.93333333333334,,67.0
11468,2021-11-22,"[44.0, 45.0)",,,71.0,,66.57142857142857
11469,2021-11-22,"[45.0, 46.0)",3.0,9.0,75.13333333333334,,
11470,2021-11-22,"[46.0, 47.0)",3.235294117647059,55.0,87.06666666666666,,67.6
11471,2021-11-22,"[47.0, 48.0)",,,78.66666666666667,,66.4
11472,2021-11-22,"[48.0, 49.0)",,,70.86666666666666,,66.53333333333333
11473,2021-11-22,"[49.0, 50.0)",7.0,21.0,70.2,,
11474,2021-11-22,"[50.0, 51.0)",4.125,33.0,70.6,,79.64285714285714
11475,2021-11-22,"[51.0, 52.0)",,,70.33333333333333,,71.13333333333334
11476,2021-11-22,"[52.0, 53.0)",,,69.4,,74.13333333333334
11477,2021-11-22,"[53.0, 54.0)",,,74.8,,66.13333333333334
11478,2021-11-22,"[54.0, 55.0)",4.888888888888889,44.0,72.33333333333333,,
11479,2021-11-22,"[55.0, 56.0)",2.2857142857142856,16.0,76.06666666666666,,67.93333333333334
11480,2021-11-22,"[56.0, 57.0)",,,69.46666666666667,,68.53333333333333
11481,2021-11-22,"[57.0, 58.0)",3.3636363636363638,37.0,74.46666666666667,,
11482,2021-11-22,"[58.0, 59.0)",3.5,7.0,68.46666666666667,,
11483,2021-11-22,"[59.0, 60.0)",0.37142857142857144,13.0,69.26666666666667,,
11484,2021-11-22,"[60.0, 61.0)",0.717391304347826,165.0,73.86666666666666,,
11485,2021-11-22,"[61.0, 62.0)",0.40611353711790393,93.0,73.73333333333333,,69.4
11486,2021-11-22,"[62.0, 63.0)",,,69.66666666666667,,71.4
11487,2021-11-22,"[63.0, 64.0)",,,72.86666666666666,,73.53333333333333
11488,2021-11-22,"[64.0, 65.0)",,,71.13333333333334,,67.13333333333334
11489,2021-11-22,"[65.0, 66.0)",,,75.0,,68.46666666666667
11490,2021-11-22,"[66.0, 67.0)",0.6944444444444444,75.0,73.13333333333334,,69.13333333333334
11491,2021-11-22,"[67.0, 68.0)",,,70.4,,67.73333333333333
11492,2021-11-22,"[68.0, 69.0)",2.8260869565217392,65.0,71.06666666666666,,
11493,2021-11-22,"[69.0, 70.0)",3.5,7.0,70.86666666666666,,
11494,2021-11-22,"[70.0, 71.0)",0.7373737373737373,73.0,70.13333333333334,,
11495,2021-11-22,"[71.0, 72.0)",1.1275167785234899,168.0,66.53333333333333,,
11496,2021-11-22,"[72.0, 73.0)",1.7072625698324022,1528.0,71.53333333333333,,
11497,2021-11-22,"[73.0, 74.0)",1.611904761904762,1354.0,65.4,,66.46666666666667
11498,2021-11-22,"[74.0, 75.0)",,,66.26666666666667,,68.13333333333334
11499,2021-11-22,"[75.0, 76.0)",1.6918990703851262,1274.0,66.06666666666666,,67.33333333333333
11500,2021-11-22,"[76.0, 77.0)",,,72.26666666666667,,65.33333333333333
11501,2021-11-22,"[77.0, 78.0)",1.7677946324387397,1515.0,78.26666666666667,,
11502,2021-11-22,"[78.0, 79.0)",1.8235294117647058,1581.0,72.53333333333333,,65.33333333333333
11503,2021-11-22,"[79.0, 80.0)",,,73.26666666666667,,67.4
11504,2021-11-22,"[80.0, 81.0)",1.2141453831041258,618.0,65.4,,66.26666666666667
11505,2021-11-22,"[81.0, 82.0)",,,63.666666666666664,,72.46666666666667
11506,2021-11-22,"[82.0, 83.0)",1.8891129032258065,937.0,62.6,,
11507,2021-11-22,"[83.0, 84.0)",1.6871444823663253,1483.0,65.53333333333333,,
11508,2021-11-22,"[84.0, 85.0)",1.6881594372801876,1440.0,63.93333333333333,,63.2
11509,2021-11-22,"[85.0, 86.0)",,,63.86666666666667,,63.333333333333336
11510,2021-11-22,"[86.0, 87.0)",,,67.33333333333333,,62.8
11511,2021-11-22,"[87.0, 88.0)",,,66.26666666666667,,63.46666666666667
11512,2021-11-22,"[88.0, 89.0)",,,66.13333333333334,,75.14285714285714
11513,2021-11-22,"[89.0, 90.0)",,,68.46666666666667,,65.33333333333333
11514,2021-11-22,"[90.0, 91.0)",,,65.46666666666667,,61.666666666666664
11515,2021-11-22,"[91.0, 92.0)",0.272108843537415,40.0,72.26666666666667,,
11516,2021-11-22,"[92.0, 93.0)",4.5,9.0,65.4,,62.266666666666666
